resume_seq,recruitment_seq,text_keyword_x,text_keyword_y
U02408,R01359,상품기획,
U02671,R01359,MD;기획MD;생산MD;영업MD;바잉MD;머천다이저;상품기획;남성복;여성복,
U02944,R01359,기획MD;상품기획,
U03649,R01359,상품기획MD,
U05284,R01359,상품기획;MD;기획MD;디자이너;영업;디자인;디자이너,
U05579,R01359,MD;상품기획;바잉MD;해외바잉,
U05622,R01359,상품기획MD,
U05993,R01359,기획MD;바잉MD,
U07402,R01359,,
U00119,R04812,기획;마케팅;홍보;프로모션;트렌드,영업MD;분배;RT;ENC;경력;여성복
U00783,R04812,MD;상품MD;영업MD,영업MD;분배;RT;ENC;경력;여성복
U01246,R04812,영업MD,영업MD;분배;RT;ENC;경력;여성복
U05694,R04812,MD마케팅머천다이저상품기획,영업MD;분배;RT;ENC;경력;여성복
U07301,R04812,영업MD;MD;머천다이저,영업MD;분배;RT;ENC;경력;여성복
U08448,R04812,영업MD,영업MD;분배;RT;ENC;경력;여성복
U00119,R04476,기획;마케팅;홍보;프로모션;트렌드,상품기획;캉골;상품MD;MD;기획MD
U01561,R04476,상품기획,상품기획;캉골;상품MD;MD;기획MD
U04613,R04476,상품기획,상품기획;캉골;상품MD;MD;기획MD
U04804,R04476,패션디자인;영업MD;영업직무;홈쇼핑,상품기획;캉골;상품MD;MD;기획MD
U04845,R04476,패션MD;기획MD;바잉MD;상품기획;상품관리;머천다이저,상품기획;캉골;상품MD;MD;기획MD
U06529,R04476,영업MD;영업기획,상품기획;캉골;상품MD;MD;기획MD
U06601,R04476,패션MD;기획MD;바잉MD,상품기획;캉골;상품MD;MD;기획MD
U06784,R04476,상품기획;생산관리;영업기획;MD;의류,상품기획;캉골;상품MD;MD;기획MD
U08186,R04476,리테일MD;패션MD;상품기획;마케팅;마케팅기획;광고기획;IMC;브랜딩;프로모션;전시,상품기획;캉골;상품MD;MD;기획MD
U00119,R02092,기획;마케팅;홍보;프로모션;트렌드,
U01047,R02092,영업MD,
U03088,R02092,MD;여성복MD;영업MD,
U03649,R02092,상품기획MD,
U08186,R02092,리테일MD;패션MD;상품기획;마케팅;마케팅기획;광고기획;IMC;브랜딩;프로모션;전시,
U00119,R06158,기획;마케팅;홍보;프로모션;트렌드,
U03636,R06158,영업기획;영업MD;영업관리,
U04322,R06158,상품기획;디자인,
U05772,R06158,여성복;기획MD;상품기획;머천다이저,
U05830,R06158,머천다이저,
U00119,R05713,기획;마케팅;홍보;프로모션;트렌드,
U01135,R05713,남성복디자인;캐쥬얼디자인;아웃터디자인;데님디자인;가죽디자인,
U01262,R05713,디자인;여성복디자인;머천다이저,
U02408,R05713,상품기획,
U02966,R05713,남성복디자인;여성복디자인,
U03842,R05713,골프웨어;남성복;여성복,
U04613,R05713,상품기획,
U05098,R05713,기획MD;상품기획;여성복MD;여성복기획MD,
U05579,R05713,MD;상품기획;바잉MD;해외바잉,
U05993,R05713,기획MD;바잉MD,
U07004,R05713,패션디자이너;상품기획;패션디자인;남성복;여성복;캐주얼웨어;디자인,
U00119,R02626,기획;마케팅;홍보;프로모션;트렌드,
U01052,R02626,MD;상품기획MD;데님디자이너;데님MD;캐주얼MD;수입바잉;바잉MD;머천다이저,
U01765,R02626,디자인실총괄디자이너,
U01981,R02626,패션디자인;캐주얼디자인;남성복디자인;스포츠웨어디자인;의상디자인,
U03518,R02626,여성복디자이너,
U03670,R02626,여성복우븐디자이너,
U04851,R02626,패션디자인;의상디자인;캐주얼웨어;여성복,
U06390,R02626,일러스트;포토샵;남성니트디자인;악세사리디자인,
U00120,R03181,영업MD;영업기획;머천다이저;상품MD,
U02220,R03181,매장영업관리,
U03025,R03181,매장영업;바이어미팅,
U03758,R03181,영업,
U03875,R03181,MD,
U05836,R03181,의류;의복;캐주얼;데님;섬유;소재개발,
U05902,R03181,영업;영업관리,
U06091,R03181,백화점;아울렛영업관리,
U06759,R03181,매장영업관리,
U08151,R03181,유통영업백화점;아울렛;대리점,
U00120,R00816,영업MD;영업기획;머천다이저;상품MD,
U00297,R00816,영업;영업관리;영업기획,
U00623,R00816,영업MD;매장영업관리,
U01027,R00816,구매;관리;MD,
U01652,R00816,로드샵;백화점;상권개발;영업MD;란제리;언더웨어;프리미엄패딩;아우터;팀장,
U02515,R00816,영업;물류;영업관리;재고관리;매출,
U02928,R00816,캐쥬얼MD;여성복MD;편집샵MD;SPA;RETAILMD;머천다이저;영업기획,
U03405,R00816,영업기획;상품기획,
U07002,R00816,영업MD;영업관리;유통MD,
U00120,R01580,영업MD;영업기획;머천다이저;상품MD,
U03918,R01580,매장영업관리,
U04392,R01580,영업기획;거래처관리;매장관리;국내영업;일반영업;유통영업;백화점영업,
U04490,R01580,영업관리,
U04682,R01580,영업,
U00120,R01143,영업MD;영업기획;머천다이저;상품MD,
U03940,R01143,상품기획;영업MD,
U04393,R01143,영업MD,
U05197,R01143,상품기획,
U05980,R01143,디자이너;디자인;상품기획,
U08447,R01143,머천다이전;매장영업관리;MD;VMD,
U00120,R06423,영업MD;영업기획;머천다이저;상품MD,
U00632,R06423,디자이너,
U02112,R06423,상품기획;생산관리,
U05713,R06423,상품기획,
U06323,R06423,영업MD;상품기획;MD;머천다이저;MR;여성복;아웃도어,
U08295,R06423,중국;상품기획;MD,
U00120,R02773,영업MD;영업기획;머천다이저;상품MD,
U00907,R02773,영업MD;영업기획,
U03113,R02773,매출관리;영업기획;영업지원,
U04682,R02773,영업,
U05088,R02773,MD;머천다이저;상품기획,
U06834,R02773,의류영업;의류영업관리;의류영업기획;기획;관리임원,
U00120,R04188,영업MD;영업기획;머천다이저;상품MD,
U01246,R04188,영업MD,
U02928,R04188,캐쥬얼MD;여성복MD;편집샵MD;SPA;RETAILMD;머천다이저;영업기획,
U05604,R04188,의류;남성복;영업기획;생산관리;품질관리,
U06251,R04188,상품기획;MD;생산;매장관리;영업MD,
U06916,R04188,,
U00120,R05493,영업MD;영업기획;머천다이저;상품MD,
U01636,R05493,,
U04238,R05493,면세점;백화점영업영업관리영업MD,
U05968,R05493,패션;상품기획;MD;일본어,
U07497,R05493,기획MD,
U08160,R05493,상품개발;기획MD;바잉MD,
U00120,R02575,영업MD;영업기획;머천다이저;상품MD,
U00726,R02575,영업관리;매장관리,
U01842,R02575,영업MD;영업기획;영업관리;영업엠디,
U04306,R02575,영업기획;영업지원;영업MD,
U04682,R02575,영업,
U05594,R02575,브랜드총괄사업부장,
U06468,R02575,온라인MD;자사몰MD;영업MD;매장영업관리,
U00120,R04365,영업MD;영업기획;머천다이저;상품MD,
U04133,R04365,MD;상품기획;영업;마케팅,
U05378,R04365,해외영업;생산;기획;영업MD,
U05773,R04365,영업관리;영업MD;기획MD;VMD,
U05794,R04365,영업;영업MD;영업관리;매장관리;상품기획;머천다이저;MD;기획MD;거래처관리,
U07710,R04365,영업MD,
U07784,R04365,MD,
U08473,R04365,상품MD;기획;영업MD;영업전략;온라인,
U00120,R01277,영업MD;영업기획;머천다이저;상품MD,
U00737,R01277,의류;영캐주얼;숙녀복;골프웨어,
U01610,R01277,가죽;골프;해외영업,
U01668,R01277,패션MD;MD;머천다이저;잡화MD;상품기획,
U02127,R01277,매장영업관리,
U03695,R01277,영업MD,
U04430,R01277,매장영업관리,
U05659,R01277,영업관리;영업MD,
U05669,R01277,로드숍;백화점;할인점;매장영업;영업관리,
U06206,R01277,영업관리,
U06764,R01277,매장영업관리;영업,
U00120,R01244,영업MD;영업기획;머천다이저;상품MD,
U00362,R01244,아웃도어;등산복;디자이너;TD;FITTECHNICIAN,
U00904,R01244,섬유;스포츠웨어;의류;의복;캐주얼;대리점관리;매장관리;매출관리;영업관리;영업지원;영업기획;거래처관리;영업기획;국내영업;백화점영업;매장관리;면세점영업;거래처관리;판매관리,
U00979,R01244,매장영업관리,
U01818,R01244,VMD;매장관리;상품기획;의류영업;의류사입,
U01871,R01244,대리점;백화점매장관리;영업기획,
U03007,R01244,생산MD,
U03486,R01244,영업;MD;매장영업,
U04890,R01244,상품기획;생산;글로벌소싱;남성복;여성복,
U05007,R01244,무역;수출입;통관;항공운송;해상운송;보세운송;물류;물류관리;수출입관리;포워딩;해외영업;일본어;거래처관리;고객관리,
U05219,R01244,영업;영업관리,
U05273,R01244,영업,
U05434,R01244,영업;영업관리,
U05582,R01244,매장영업관리,
U06107,R01244,매장영업관리,
U06271,R01244,매출관리;영업관리;영업기획;영업지원;영업기획,
U06553,R01244,대리점영업관리및신규개설,
U06689,R01244,매장영업관리,
U06787,R01244,섬유;남성복;스포츠웨어;의류;캐주얼;대리점관리;영업지원;매장관리;매출관리;영업관리;영업기획;유통개발,
U06931,R01244,섬유;의복;의류;캐주얼;매장관리;영업기획;대리점관리;거래처관리;국내영업;백화점영업;매장관리;할인점,
U07764,R01244,매장영업관리,
U07823,R01244,매장영업관리,
U00121,R05943,MD상품기획,
U00802,R05943,홍보;머천다이저;상품기획,
U01182,R05943,캐쥬얼디자인;유니섹스디자이너;SPA디자이너중국;남녀캐쥬얼,
U01377,R05943,우븐디자이너,
U01555,R05943,머천다이저,
U02868,R05943,MD;머천다이저;기획MD;바잉MD;영어;해외영업;바이어,
U02897,R05943,패션머천다이저;상품기획,
U03164,R05943,업무제휴;온라인마케팅,
U03621,R05943,패션MD;영업MD;기획MD;VMD,
U03772,R05943,생산관리;자재구매관리,
U03951,R05943,상품기획;머천다이저;패션MD;상품바잉;영업,
U04048,R05943,상품기획,
U04127,R05943,상품기획;매장관리;영업;마케팅;홍보,
U04195,R05943,MD;디자이너;패션디자이너;의류디자이너;의상디자이너;머천다이저;패션지에디터,
U04404,R05943,,
U04641,R05943,상품기획MD,
U05300,R05943,피팅디자이너;상품기획,
U05756,R05943,의상디자인;패션디자인,
U05982,R05943,의류,
U07802,R05943,경영기획;경영지원;기획;패션MD;상품기획;MD;머천다이저;거래처관리;영업지원;대리점관리;매장관리;매출관리;영업관리;영업기획;유통영업;영업기획,
U07911,R05943,우븐디자인;악세사리디자인;머천다이징;바잉,
U08305,R05943,머천다이저;상품기획;영업관리;디스플레이,
U08466,R05943,잡화디자인;악세사리디자인;패션디자인;가방디자인,
U00121,R01613,MD상품기획,
U00696,R01613,생산MD;기획MD;생산관리;상품기획;아웃도어;의류,
U00876,R01613,MD;마케팅;머천다이저;사무,
U01122,R01613,VMD;디스플레이;MD;패션디자인;컬러리스트,
U01172,R01613,상품기획;마케팅;머천다이저;MD;상품관리;영업기획;패션,
U01205,R01613,MR;MD;영어;샘플;엠디;바잉,
U01602,R01613,신입디자이너;피팅;MD;VMD;마케팅,
U02868,R01613,MD;머천다이저;기획MD;바잉MD;영어;해외영업;바이어,
U03365,R01613,경영기획;경영분석;경영전략;경영지원;기획전략;기획조사;신규사업기획;전략;전략기획;출판기획;사업기획;마케팅;마케팅기획;브랜딩;사업기획;CRM,
U03455,R01613,기획MD,
U03929,R01613,상품기획;기획MD;바잉MD;머천다이저,
U07294,R01613,패션디자이너;상품기획;영업;MD,
U07470,R01613,수입바잉;상품기획;MD;머천다이저,
U07881,R01613,기획;기획전략;백화점;머천다이저;바이어;MD;패션MD;상품기획;가방;구두;남성복;스포츠웨어;신발;악세사리;의류;의복;잡화;캐주얼,
U08466,R01613,잡화디자인;악세사리디자인;패션디자인;가방디자인,
U00121,R02258,MD상품기획,
U01682,R02258,상품기획,
U01907,R02258,상품기획;상품입출고관리;마케팅,
U02779,R02258,MD;기획MD;머천다이저;상품기획;골프웨어;아웃도어웨어,
U03568,R02258,머천다이저;기획MD,
U03685,R02258,상품기획MD;MD;남성복MD;여성복MD;스포츠웨어MD;아동복MD,
U03814,R02258,상품기획;MD;바잉MD;온라인MD,
U04137,R02258,상품기획;MD;기획MD;영업MD;아웃도어MD;스포츠MD;여성복MD;남성복MD,
U05038,R02258,영업MD,
U05355,R02258,기획MD,
U06459,R02258,영업기획;영업MD,
U07374,R02258,상품기획,
U00121,R03351,MD상품기획,
U01514,R03351,의류,
U02750,R03351,디자이너;머천다이저;바이어;상품기획;해외소싱;영어,
U05136,R03351,무역사무;수출입;통관,
U06228,R03351,의류;스포츠웨어;봉제;섬유;우븐;의복,
U06756,R03351,패션디자인,
U08323,R03351,해외영업;수출입;VENDOR;의류OEM;우븐;머천다이저;영업관리;바잉MD,
U00121,R00255,MD상품기획,
U00150,R00255,상품기획;영업MD;머천다이저,
U01983,R00255,경력;디자이너;여성복;남성복;스타일;캐쥬얼,
U02144,R00255,기획MD,
U03327,R00255,,
U03949,R00255,패션MD,
U04667,R00255,니트디자인,
U04670,R00255,머천다이저;영업;상품기획,
U04921,R00255,디자이너;기획MD,
U05192,R00255,의류,
U06337,R00255,패션디자인;머천다이저;디스플레이;상품기획,
U06573,R00255,영업관리,
U06581,R00255,상품기획;머천다이저;마케터,
U07000,R00255,패션;의상,
U07577,R00255,아동복;의류;의복;잡화;섬유,
U08422,R00255,디자이너;VMD;기획MD;MD;상품기획;디스플레이;소재디자이너,
U00121,R06014,MD상품기획,
U01807,R06014,상품기획;기획MD,
U02112,R06014,상품기획;생산관리,
U02779,R06014,MD;기획MD;머천다이저;상품기획;골프웨어;아웃도어웨어,
U02872,R06014,경영;경영기획;기획;기획전략;전략기획;패션MD;MD;마케팅,
U03568,R06014,머천다이저;기획MD,
U03864,R06014,상품기획기획MD,
U04659,R06014,영업관리;영업MD;영업기획,
U05674,R06014,상품기획,
U00121,R03554,MD상품기획,
U00429,R03554,영업관리,
U00440,R03554,상품기획;디스플레이;VM;매장영업;해외영업;바잉,
U00564,R03554,상품기획;머천다이저;MD;기획MD;패션MD;남성복;여성복;정장,
U00626,R03554,의상디자인,
U01074,R03554,MD;상품기획;영업MD;해외영업,
U02844,R03554,상품기획,
U03099,R03554,신입MD,
U04073,R03554,상품기획,
U04773,R03554,상품기획,
U07723,R03554,디자이너,
U07886,R03554,패션디자인;해외;여성복;남성복;캐주얼;일본무역;디자이너,
U00121,R05750,MD상품기획,
U02059,R05750,머천다이저,
U03727,R05750,상품기획,
U04516,R05750,상품기획,
U05143,R05750,상품기획,
U05181,R05750,상품기획;영업MD;바잉MD,
U06254,R05750,상품기획;생산관리,
U06503,R05750,상품기획;머천다이저,
U06943,R05750,기획생산,
U07490,R05750,영업관리;머천다이저;상품기획;유통;도소매;백화점;마트;온라인쇼핑몰,
U00121,R01890,MD상품기획,
U01155,R01890,총괄,
U01172,R01890,상품기획;마케팅;머천다이저;MD;상품관리;영업기획;패션,
U01377,R01890,우븐디자이너,
U01646,R01890,상품기획;디스플레이;코디네이터,
U03553,R01890,영업MD,
U04086,R01890,상품기획,
U07713,R01890,머천다이저;상품기획;MD;패션MD;의류;바잉MD;BUYINGMD,
U08459,R01890,생산관리,
U08466,R01890,잡화디자인;악세사리디자인;패션디자인;가방디자인,
U00121,R02025,MD상품기획,
U00626,R02025,의상디자인,
U02424,R02025,MD;영업;매장;열정;관리;상품,
U04072,R02025,VMD;MD;기획;유통;판매;매장관리;샵마스터;영업,
U04412,R02025,MD;패션MD;바이어;기획;전략;신규사업기획;경영기획;마케팅;패션마케팅;브랜딩;사업기획;해외마케팅;의류;악세사리;잡화;캐주얼,
